asset,date,price_usd,tx_volume_usd
eth,2019-06-26,336.753173828125,5535240232756.499
eth,2019-06-27,294.26763916015625,4130956339169.6987
eth,2019-06-28,311.2261047363281,3583661789464.195
eth,2019-06-29,320.05889892578125,3498043589221.3394
eth,2019-06-30,290.69598388671875,2995072989239.0747
eth,2019-07-01,293.64111328125,3022220098230.662
eth,2019-07-02,291.596435546875,3096291659564.4062
eth,2019-07-03,303.0999755859375,3008786158483.533
eth,2019-07-04,284.5232238769531,2390994640811.3477
eth,2019-07-05,287.9975280761719,2512344424509.752
eth,2019-07-06,287.547119140625,2206813440952.1055
eth,2019-07-07,305.7005615234375,2482204486107.583
eth,2019-07-08,313.25140380859375,2843979933016.742
eth,2019-07-09,308.8810119628906,3105847935399.2197
eth,2019-07-10,290.0023193359375,3387222788239.347
eth,2019-07-11,268.70404052734375,2745157601998.464
eth,2019-07-12,276.2767028808594,2251361174211.289
eth,2019-07-13,269.45880126953125,1809908806270.25
eth,2019-07-14,227.57806396484375,1952241869499.2466
eth,2019-07-15,229.7760009765625,2234266982585.1196
eth,2019-07-16,199.1886749267578,1799992462015.8435
eth,2019-07-17,211.48497009277344,1985367528883.9043
eth,2019-07-18,226.566162109375,2113367485349.8254
eth,2019-07-19,221.3334197998047,1683557857362.7659
eth,2019-07-20,229.1192169189453,1827511234723.4392
eth,2019-07-21,225.63076782226562,1508360380462.3135
eth,2019-07-22,217.5600128173828,1379078964265.029
eth,2019-07-23,212.728515625,1484013596891.9492
eth,2019-07-24,217.04637145996094,1556001713131.8647
eth,2019-07-25,219.6179962158203,1478310480324.5024
eth,2019-07-26,219.62960815429688,1258445188636.1846
eth,2019-07-27,207.40830993652344,1297899791641.458
eth,2019-07-28,211.18655395507812,1162558312690.3496
eth,2019-07-29,211.26805114746094,1158845541755.5273
eth,2019-07-30,210.52259826660156,1155751982469.4966
eth,2019-07-31,218.65414428710938,1312761948129.3965
eth,2019-08-01,217.80844116210938,1299323762695.9954
eth,2019-08-02,217.87156677246094,1341966893133.5557
eth,2019-08-03,222.49034118652344,1267705173882.7554
eth,2019-08-04,222.6697235107422,1166464826106.4922
eth,2019-08-05,234.21502685546875,1818693803654.0388
eth,2019-08-06,226.02064514160156,1728547732602.3958
eth,2019-08-07,226.39100646972656,1589342338683.8044
eth,2019-08-08,220.94186401367188,1483298869888.9468
eth,2019-08-09,210.48890686035156,1466017094639.981
eth,2019-08-10,206.73353576660156,1361288345120.6313
eth,2019-08-11,216.09286499023438,1391768917456.6118
eth,2019-08-12,211.28807067871094,1198915186883.3013
eth,2019-08-13,208.70904541015625,1241049352725.3567
eth,2019-08-14,186.6077423095703,1389193155620.5269
eth,2019-08-15,188.50205993652344,1545197462931.7156
eth,2019-08-16,185.44007873535156,1322913914504.6514
eth,2019-08-17,185.68768310546875,1023639843162.5667
eth,2019-08-18,194.4935302734375,1160934220792.3564
eth,2019-08-19,203.09193420410156,1248030133830.0847
eth,2019-08-20,196.56541442871094,1259673263341.8992
eth,2019-08-21,186.89163208007812,1453226850586.7158
eth,2019-08-22,191.33291625976562,1448207237710.534
eth,2019-08-23,194.70620727539062,1296385543849.3696
eth,2019-08-24,191.28956604003906,1195509666440.7295
eth,2019-08-25,186.84239196777344,1088546978643.3735
eth,2019-08-26,188.92938232421875,1361800462940.7034
eth,2019-08-27,187.51666259765625,1133037068745.4067
eth,2019-08-28,173.8899688720703,1164472276237.0088
eth,2019-08-29,169.51673889160156,1208581300652.5461
eth,2019-08-30,168.83486938476562,975278036842.1576
eth,2019-08-31,172.46978759765625,1005535468234.2837
eth,2019-09-01,171.62942504882812,953367057490.3542
eth,2019-09-02,178.34735107421875,1159872569735.1619
eth,2019-09-03,179.49932861328125,1249805169687.2646
eth,2019-09-04,175.99288940429688,1045066983369.9307
eth,2019-09-05,174.21713256835938,973782571175.7035
eth,2019-09-06,169.9561767578125,1155296125868.3738
eth,2019-09-07,178.2626190185547,1210676164171.5195
eth,2019-09-08,181.35552978515625,1173855814703.7666
eth,2019-09-09,181.1494598388672,1310242990180.2344
eth,2019-09-10,179.78717041015625,1131126806539.1038
eth,2019-09-11,178.72549438476562,1279163212410.8794
eth,2019-09-12,181.01609802246094,1056881581339.1093
eth,2019-09-13,181.10972595214844,1078515886466.813
eth,2019-09-14,188.1055145263672,1222814980926.2698
eth,2019-09-15,189.78912353515625,1181033950365.2283
eth,2019-09-16,197.11317443847656,1624612596195.2117
eth,2019-09-17,208.60874938964844,2134607972307.3271
eth,2019-09-18,211.39303588867188,1943681712891.1235
eth,2019-09-19,221.28085327148438,2350018353432.312
eth,2019-09-20,218.050048828125,1750500182218.5813
eth,2019-09-21,215.51620483398438,1668808736208.4421
eth,2019-09-22,211.54537963867188,1652773287341.6548
eth,2019-09-23,201.9213104248047,1513334220826.7004
eth,2019-09-24,168.11073303222656,1976602161261.3994
eth,2019-09-25,170.8927001953125,1669046117370.014
eth,2019-09-26,166.7271270751953,1308522202920.4539
eth,2019-09-27,174.71099853515625,1381844081151.4663
eth,2019-09-28,174.57289123535156,1203754007085.6782
eth,2019-09-29,170.50347900390625,1107776141324.7236
eth,2019-09-30,179.87220764160156,1358559521800.4539
eth,2019-10-01,177.34042358398438,1361314077289.1685
eth,2019-10-02,180.71051025390625,1144908650389.7246
eth,2019-10-03,175.1993408203125,1118017726128.2866
eth,2019-10-04,176.98500061035156,1105966605360.3083
eth,2019-10-05,176.3515167236328,1029401149252.8928
eth,2019-10-06,173.05914306640625,1012896244503.8009
eth,2019-10-07,181.18634033203125,1421283059557.4058
eth,2019-10-08,182.0215606689453,1359024444011.2717
eth,2019-10-09,193.2932586669922,1756672736065.8015
eth,2019-10-10,191.65966796875,1605324757413.205
eth,2019-10-11,182.56968688964844,1666591580397.8635
eth,2019-10-12,180.82664489746094,1355174339895.4805
eth,2019-10-13,182.0751495361328,1225945169210.5137
eth,2019-10-14,186.96090698242188,1360424909561.4065
eth,2019-10-15,181.40606689453125,1402533129362.2378
eth,2019-10-16,176.0135040283203,1353762910624.7617
eth,2019-10-17,178.02835083007812,1199419267567.3755
eth,2019-10-18,173.621337890625,1313663803276.7263
eth,2019-10-19,172.91302490234375,1132831706342.7793
eth,2019-10-20,175.5343780517578,1193825299822.533
eth,2019-10-21,174.92098999023438,1192230091670.7
eth,2019-10-22,172.3008575439453,1204547018790.3303
eth,2019-10-23,162.4027862548828,1563114786742.4385
eth,2019-10-24,162.16854858398438,1183979200306.648
eth,2019-10-25,181.52320861816406,1880325222920.2803
eth,2019-10-26,179.83547973632812,2487445688567.051
eth,2019-10-27,184.24221801757812,1992753135185.8535
eth,2019-10-28,182.66281127929688,1900923311326.0308
eth,2019-10-29,190.3425750732422,2021963865475.7961
eth,2019-10-30,184.69216918945312,1936479442611.3394
eth,2019-10-31,183.9669189453125,1767543046728.4597
eth,2019-11-01,183.9698944091797,1682517113893.5186
eth,2019-11-02,183.92572021484375,1487589722424.522
eth,2019-11-03,182.42501831054688,1598088355104.127
eth,2019-11-04,186.35519409179688,1966404716681.1895
eth,2019-11-05,189.30416870117188,1897618558640.4326
eth,2019-11-06,191.59384155273438,1945914935839.189
eth,2019-11-07,187.97654724121094,1707061605897.8665
eth,2019-11-08,184.2114715576172,1690468315777.161
eth,2019-11-09,185.02871704101562,1346531446171.4106
eth,2019-11-10,189.47727966308594,1658453741778.29
eth,2019-11-11,185.48963928222656,1461180555895.0562
eth,2019-11-12,186.84341430664062,1455918761590.1187
eth,2019-11-13,188.2587432861328,1382416632914.8728
eth,2019-11-14,185.9996337890625,1464312708364.1638
eth,2019-11-15,180.52117919921875,1591416674109.213
eth,2019-11-16,183.34835815429688,1244914838853.3655
eth,2019-11-17,185.11923217773438,1363278276698.4521
eth,2019-11-18,180.55960083007812,1406137162161.6836
eth,2019-11-19,177.45555114746094,1337429206726.9922
eth,2019-11-20,175.69834899902344,1266044553920.9822
eth,2019-11-21,161.4627227783203,1379920384009.061
eth,2019-11-22,150.26817321777344,1806336122620.8103
eth,2019-11-23,153.41778564453125,1271710452556.9463
eth,2019-11-24,142.83470153808594,1111649501252.6682
eth,2019-11-25,146.47653198242188,1605786092565.5366
eth,2019-11-26,148.96507263183594,1139361785708.3857
eth,2019-11-27,153.01055908203125,1343141270752.4353
eth,2019-11-28,151.7175750732422,1114598014169.273
eth,2019-11-29,155.3041534423828,1165386569582.5442
eth,2019-11-30,152.53968811035156,1001568097552.612
eth,2019-12-01,151.18572998046875,1073839024244.0214
eth,2019-12-02,149.0591583251953,994308262176.2885
eth,2019-12-03,147.9564208984375,917977836500.3845
eth,2019-12-04,146.74774169921875,1154308504892.6152
eth,2019-12-05,149.24899291992188,1006820307857.2006
eth,2019-12-06,149.19444274902344,963612060011.0884
eth,2019-12-07,148.76815795898438,879403286926.518
eth,2019-12-08,151.2647247314453,974406099568.8296
eth,2019-12-09,148.2251739501953,999661218230.1559
eth,2019-12-10,146.2670440673828,1003320547641.4174
eth,2019-12-11,143.60800170898438,1010595364503.2228
eth,2019-12-12,145.60400390625,1148871417288.2622
eth,2019-12-13,144.9447479248047,1052996089972.9531
eth,2019-12-14,142.86923217773438,1006951916769.7585
eth,2019-12-15,143.114990234375,1035458909759.47
eth,2019-12-16,133.61402893066406,1201495043200.759
eth,2019-12-17,122.60388946533203,1110443796420.3118
eth,2019-12-18,133.09219360351562,1579074769390.9902
eth,2019-12-19,129.32113647460938,1236917762822.519
eth,2019-12-20,129.06605529785156,1054933554546.0961
eth,2019-12-21,128.13095092773438,954455743917.6112
eth,2019-12-22,132.3725128173828,1207377430684.2708
eth,2019-12-23,128.6140899658203,1237588783983.4004
eth,2019-12-24,129.0638885498047,1027583408994.7366
eth,2019-12-25,126.45463562011719,1064497532116.7736
eth,2019-12-26,126.36122131347656,1086816687753.6594
eth,2019-12-27,127.21460723876953,1055803661561.1423
eth,2019-12-28,128.3227081298828,1035474250343.899
eth,2019-12-29,134.7579803466797,1308335151318.088
eth,2019-12-30,132.63348388671875,1299403837563.0476
eth,2019-12-31,129.61085510253906,1158314895652.3174
eth,2020-01-01,130.802001953125,1037944013123.1567
eth,2020-01-02,127.4101791381836,1023448925271.9055
eth,2020-01-03,134.1717071533203,1405696227264.1992
eth,2020-01-04,135.06936645507812,1003687565029.2296
eth,2020-01-05,136.2767791748047,1025711075001.2261
eth,2020-01-06,144.3041534423828,1312265479915.011
eth,2020-01-07,143.5439910888672,1328923762938.7043
eth,2020-01-08,141.2581329345703,1326017633118.634
eth,2020-01-09,138.9792022705078,1069768136481.5989
eth,2020-01-10,143.96377563476562,1307884441531.7754
eth,2020-01-11,142.92710876464844,1333825592157.3164
eth,2020-01-12,145.87393188476562,1244037318140.797
eth,2020-01-13,144.22659301757812,1208406759955.4746
eth,2020-01-14,165.95535278320312,2773498691416.4224
eth,2020-01-15,166.23068237304688,2522333517214.956
eth,2020-01-16,164.39100646972656,2257942204284.981
eth,2020-01-17,170.7799530029297,2561202637224.901
eth,2020-01-18,175.3656768798828,2618094210094.877
eth,2020-01-19,166.9698486328125,2289720003065.1665
eth,2020-01-20,167.12051391601562,1862479545355.7842
eth,2020-01-21,169.69715881347656,1661228167307.0957
eth,2020-01-22,168.29415893554688,1549960245083.8704
eth,2020-01-23,162.92855834960938,1693946828315.3203
eth,2020-01-24,163.05117797851562,1737745837471.7554
eth,2020-01-25,161.283935546875,1331714488667.099
eth,2020-01-26,168.0771026611328,1556706861295.6328
eth,2020-01-27,170.93089294433594,1881004933849.4937
eth,2020-01-28,176.3703155517578,2076385689989.101
eth,2020-01-29,175.0503387451172,1877461675922.4822
eth,2020-01-30,184.6904754638672,2327984535957.1035
eth,2020-01-31,180.16017150878906,2113029541103.8352
eth,2020-02-01,183.6739501953125,2125051983981.5154
eth,2020-02-02,188.61753845214844,2650911121232.5586
eth,2020-02-03,189.8650665283203,2352974082109.6387
eth,2020-02-04,189.25059509277344,2216917749309.574
eth,2020-02-05,204.23023986816406,3035971240404.516
eth,2020-02-06,212.33908081054688,3487794615059.422
eth,2020-02-07,222.72605895996094,3713610374301.0454
eth,2020-02-08,223.14651489257812,3735741132452.488
eth,2020-02-09,228.5785675048828,3435845877223.36
eth,2020-02-10,223.522705078125,3623304951718.1494
eth,2020-02-11,235.8511962890625,4001143837553.7793
eth,2020-02-12,265.4061279296875,6514406517381.214
eth,2020-02-13,268.0992431640625,6917313695458.078
eth,2020-02-14,284.2174987792969,6695667874862.569
eth,2020-02-15,264.72857666015625,6269422072922.676
eth,2020-02-16,259.89471435546875,6536967144046.506
eth,2020-02-17,266.3634338378906,6931863334978.318
eth,2020-02-18,281.944580078125,7474767302739.506
eth,2020-02-19,259.76397705078125,5891294885103.689
eth,2020-02-20,257.949462890625,5992121880057.635
eth,2020-02-21,265.6006164550781,5542445642289.053
eth,2020-02-22,262.33172607421875,4434988781755.925
eth,2020-02-23,273.754150390625,5361748464878.359
eth,2020-02-24,265.2164306640625,5941072324497.427
eth,2020-02-25,247.81759643554688,5421971983144.509
eth,2020-02-26,225.68026733398438,5920861103593.759
eth,2020-02-27,226.75338745117188,5815209165588.729
eth,2020-02-28,226.760498046875,5116517427254.724
eth,2020-02-29,219.8485107421875,3997130931625.9307
eth,2020-03-01,218.97059631347656,3980843282351.125
eth,2020-03-02,230.5697784423828,4681854877652.084
eth,2020-03-03,224.47962951660156,4456634170569.493
eth,2020-03-04,224.51797485351562,3719606174946.046
eth,2020-03-05,229.2681884765625,4172977195480.2886
eth,2020-03-06,243.52529907226562,4718247208099.435
eth,2020-03-07,237.85308837890625,4621878446926.184
eth,2020-03-08,200.68905639648438,4291098012555.2227
eth,2020-03-09,201.986328125,4776053301067.777
eth,2020-03-10,200.76724243164062,3683061023156.7188
eth,2020-03-11,194.8685302734375,3309801121009.7207
eth,2020-03-12,112.34712219238281,2486774525411.111
eth,2020-03-13,133.20181274414062,3711618303157.385
eth,2020-03-14,123.30602264404297,1571015467608.6426
eth,2020-03-15,125.21430206298828,1592632238528.1934
eth,2020-03-16,110.60587310791016,1768024328723.5906
eth,2020-03-17,113.9427490234375,1377281904568.563
eth,2020-03-18,114.84226989746094,1334220725730.8765
eth,2020-03-19,136.59385681152344,2239695769019.228
eth,2020-03-20,132.73716735839844,2516748203365.874
eth,2020-03-21,132.81871032714844,1817502296977.819
eth,2020-03-22,123.32115173339844,1541231648890.4937
eth,2020-03-23,134.91160583496094,1908982759031.614
eth,2020-03-24,138.76144409179688,2027175465901.7107
eth,2020-03-25,136.19589233398438,1829532077044.7278
eth,2020-03-26,138.36155700683594,1572791955214.7168
eth,2020-03-27,133.9379425048828,1526395183284.1667
eth,2020-03-28,130.9864959716797,1593110677312.481
eth,2020-03-29,125.58373260498047,1248067921280.2495
eth,2020-03-30,132.904541015625,1573739058093.35
eth,2020-03-31,133.59356689453125,1478245724054.605
eth,2020-04-01,135.63455200195312,1689540536624.6873
eth,2020-04-02,142.02914428710938,2176292933292.314
eth,2020-04-03,142.09130859375,1873417550679.788
eth,2020-04-04,145.21939086914062,1734886435003.3293
eth,2020-04-05,143.54664611816406,1619348794868.5537
eth,2020-04-06,169.13587951660156,3659488587923.5034
eth,2020-04-07,165.10194396972656,3576000144737.198
eth,2020-04-08,172.64173889160156,2945805125627.1694
eth,2020-04-09,170.80714416503906,2545316172845.0864
eth,2020-04-10,158.41244506835938,2848405401259.3125
eth,2020-04-11,158.2160186767578,2144632285111.6748
eth,2020-04-12,161.14242553710938,2437073147287.4937
eth,2020-04-13,156.27955627441406,2573186985678.278
eth,2020-04-14,157.5963897705078,2320316330913.7163
eth,2020-04-15,153.28689575195312,2172344137705.871
eth,2020-04-16,172.15737915039062,3944206338775.412
eth,2020-04-17,171.63858032226562,2868884677951.1504
eth,2020-04-18,186.91400146484375,3768246725556.626
eth,2020-04-19,181.61495971679688,3477206989301.562
eth,2020-04-20,172.2971649169922,3664188901213.6147
eth,2020-04-21,172.73770141601562,2843049749695.6694
eth,2020-04-22,182.59957885742188,3285818505406.802
eth,2020-04-23,185.02867126464844,3936621908293.049
eth,2020-04-24,189.2369384765625,3177014754944.02
eth,2020-04-25,195.5153045654297,3570299061940.318
eth,2020-04-26,197.31753540039062,3617889429469.4644
eth,2020-04-27,197.22471618652344,3682223830146.039
eth,2020-04-28,198.41539001464844,3614633849159.575
eth,2020-04-29,216.96823120117188,5727429462286.92
eth,2020-04-30,207.60205078125,5831373844058.484
eth,2020-05-01,214.21910095214844,4459253534190.957
eth,2020-05-02,215.32537841796875,3932030054753.538
eth,2020-05-03,210.9331512451172,4317597984623.0586
eth,2020-05-04,208.17401123046875,4705241935289.496
eth,2020-05-05,206.77439880371094,3929683162897.164
eth,2020-05-06,204.0557861328125,4151217822632.248
eth,2020-05-07,212.28941345214844,5008914503363.164
eth,2020-05-08,212.9915771484375,4354642476454.03
eth,2020-05-09,211.60012817382812,4009938290332.6245
eth,2020-05-10,188.5995635986328,4754892079033.917
eth,2020-05-11,185.912841796875,3728407983298.0596
eth,2020-05-12,189.3125,3010016932139.75
eth,2020-05-13,199.1932830810547,3397174173184.565
eth,2020-05-14,202.9490966796875,4089530818161.5356
eth,2020-05-15,195.62266540527344,3247794412007.2036
eth,2020-05-16,200.6771240234375,3086229874640.2363
eth,2020-05-17,207.15869140625,3204827260824.2593
eth,2020-05-18,214.52505493164062,3735217351675.137
eth,2020-05-19,213.45111083984375,3062210785000.095
eth,2020-05-20,210.09674072265625,2674568383688.475
eth,2020-05-21,199.88360595703125,2660115236487.03
eth,2020-05-22,207.169189453125,2494646877982.522
eth,2020-05-23,208.69439697265625,2225825242523.635
eth,2020-05-24,202.37034606933594,2394708929527.7646
eth,2020-05-25,205.3197479248047,2138414234165.3982
eth,2020-05-26,201.90231323242188,2051275268293.95
eth,2020-05-27,208.86343383789062,2220434424388.1216
eth,2020-05-28,219.84042358398438,2684794490749.894
eth,2020-05-29,220.6751251220703,2706760603440.337
eth,2020-05-30,242.34559631347656,3641823697117.981
eth,2020-05-31,230.9757080078125,2825965801590.8677
eth,2020-06-01,246.99176025390625,3445961841496.2383
eth,2020-06-02,237.21905517578125,3269378535374.725
eth,2020-06-03,244.1793212890625,2408038063010.1304
eth,2020-06-04,244.4263916015625,2485917669419.6367
eth,2020-06-05,241.22198486328125,2241908422582.79
eth,2020-06-06,241.9313201904297,1963242142499.6382
eth,2020-06-07,245.16725158691406,2340092770319.9175
eth,2020-06-08,246.30990600585938,1989391735206.3848
eth,2020-06-09,244.9114532470703,2068655803857.0007
eth,2020-06-10,247.4449462890625,2175780989243.9226
eth,2020-06-11,231.70266723632812,2863040694644.665
eth,2020-06-12,237.4932098388672,2106316593003.9092
eth,2020-06-13,238.90884399414062,1706197368211.4775
eth,2020-06-14,234.1147003173828,1741669431024.8203
eth,2020-06-15,229.9289093017578,2422553954622.497
eth,2020-06-16,234.41616821289062,1867276685243.3345
eth,2020-06-17,233.0282745361328,1794641994210.8408
eth,2020-06-18,232.10116577148438,1558281009148.8083
eth,2020-06-19,227.13829040527344,1577787194610.6514
eth,2020-06-20,229.27426147460938,1433613110145.5137
eth,2020-06-21,228.9898223876953,1282436473978.8164
eth,2020-06-22,242.53318786621094,2202101070963.7383
eth,2020-06-23,244.14215087890625,1617327087723.3093
eth,2020-06-24,235.7724609375,2078341322232.2021
eth,2020-06-25,232.94448852539062,1633040127334.3276
eth,2020-06-26,229.6680450439453,1650736828977.8848
eth,2020-06-27,222.9597930908203,1542520786250.2717
eth,2020-06-28,225.34716796875,1398487785175.7314
eth,2020-06-29,228.1948699951172,1534876268557.0874
eth,2020-06-30,226.31500244140625,1379184672399.4717
eth,2020-07-01,231.11341857910156,1493856457249.4707
eth,2020-07-02,229.39219665527344,1425032627819.8396
eth,2020-07-03,225.38706970214844,1151509909265.4556
eth,2020-07-04,229.07411193847656,1197670501114.0615
eth,2020-07-05,227.6645965576172,1204840300961.63
eth,2020-07-06,241.51022338867188,2121164380229.3174
eth,2020-07-07,239.07553100585938,1540004458475.7422
eth,2020-07-08,246.67001342773438,2440204422836.3926
eth,2020-07-09,243.01596069335938,2048405639624.611
eth,2020-07-10,240.9849853515625,1754700968583.469
eth,2020-07-11,239.4581756591797,1351278604611.3037
eth,2020-07-12,242.13169860839844,1597196257760.8074
eth,2020-07-13,239.60458374023438,1865980948762.539
eth,2020-07-14,240.21148681640625,1767346058686.638
eth,2020-07-15,238.42352294921875,1475681493261.9805
eth,2020-07-16,233.64088439941406,1362607087822.175
eth,2020-07-17,232.77308654785156,1364015494344.3909
eth,2020-07-18,235.4838104248047,1271000816906.0674
eth,2020-07-19,238.48751831054688,1490875459492.3247
eth,2020-07-20,236.15316772460938,1322619785672.2798
eth,2020-07-21,245.0167236328125,1667754356359.8213
eth,2020-07-22,262.1906433105469,2019412623876.3833
eth,2020-07-23,274.6890563964844,2824163139699.2153
eth,2020-07-24,279.2154235839844,2643070052530.5327
eth,2020-07-25,304.0567626953125,3279258818059.11
eth,2020-07-26,309.64361572265625,3716953610807.875
eth,2020-07-27,321.51409912109375,5029849214421.683
eth,2020-07-28,316.6572570800781,3912967945305.0117
eth,2020-07-29,318.1908874511719,3461549569636.5103
eth,2020-07-30,334.5866394042969,3957386729485.5674
eth,2020-07-31,345.5546569824219,4157230026305.6157
eth,2020-08-01,385.19970703125,5410229835718.287
eth,2020-08-02,370.6717224121094,7009307480786.774
eth,2020-08-03,386.295166015625,4957962503862.41
eth,2020-08-04,389.87548828125,5492060686435.92
eth,2020-08-05,401.590576171875,5170666065636.174
eth,2020-08-06,394.9619445800781,4464897248603.081
eth,2020-08-07,379.5128479003906,4839429080783.468
eth,2020-08-08,393.98736572265625,3680653819030.289
eth,2020-08-09,391.1204528808594,3696505054549.747
eth,2020-08-10,395.8875732421875,4626274045885.635
eth,2020-08-11,380.3840637207031,4865956147184.181
eth,2020-08-12,391.024169921875,4852130062362.812
eth,2020-08-13,428.7417907714844,7923278427737.817
eth,2020-08-14,437.3978271484375,6589218927195.908
eth,2020-08-15,433.35491943359375,5380564101886.4
eth,2020-08-16,433.78662109375,5278669954481.069
eth,2020-08-17,429.53125,5681448248139.0625
eth,2020-08-18,423.6693115234375,5075127937500.149
eth,2020-08-19,406.4637756347656,5339873615729.64
eth,2020-08-20,416.4397888183594,4182318302995.8154
eth,2020-08-21,389.1263427734375,4584607334315.967
eth,2020-08-22,395.83514404296875,4010541506563.9375
eth,2020-08-23,391.3844909667969,3184814572140.5454
eth,2020-08-24,408.1441955566406,4215664418158.5527
eth,2020-08-25,384.00103759765625,4772534639850.334
eth,2020-08-26,386.46612548828125,3852040617285.8804
eth,2020-08-27,382.63262939453125,4001486960608.127
eth,2020-08-28,395.8746643066406,3610643924663.539
eth,2020-08-29,399.9214782714844,3510392151950.2744
eth,2020-08-30,428.3957214355469,4803150569293.666
eth,2020-08-31,435.0797424316406,5558031370669.474
eth,2020-09-01,477.0519104003906,8998517485231.047
eth,2020-09-02,440.0404968261719,8665213223749.007
eth,2020-09-03,385.67193603515625,7567980967229.84
eth,2020-09-04,388.24114990234375,6501915790754.416
eth,2020-09-05,335.26007080078125,10017586887317.117
eth,2020-09-06,353.3622741699219,9768233248534.242
eth,2020-09-07,352.6734924316406,7675450015471.145
eth,2020-09-08,337.60211181640625,6073935793184.139
eth,2020-09-09,351.1100158691406,5107925169070.402
eth,2020-09-10,368.1018981933594,11566179273452.559
eth,2020-09-11,374.6955871582031,10227791663458.105
eth,2020-09-12,387.18310546875,5147756511531.794
eth,2020-09-13,365.57000732421875,5485706677160.358
eth,2020-09-14,377.26885986328125,6616049064614.163
eth,2020-09-15,364.8392028808594,5888717917704.937
eth,2020-09-16,365.8122863769531,5892362438541.621
eth,2020-09-17,389.01922607421875,7741300179981.463
eth,2020-09-18,384.3645324707031,5422752326664.525
eth,2020-09-19,385.54437255859375,4260075507109.1406
eth,2020-09-20,371.0528259277344,4561053982510.183
eth,2020-09-21,341.78607177734375,5946485379120.938
eth,2020-09-22,344.503173828125,4386413546827.797
eth,2020-09-23,321.1163024902344,4142190484410.86
eth,2020-09-24,349.3555908203125,5489880122447.128
eth,2020-09-25,352.1832580566406,5064778062081.769
eth,2020-09-26,355.48809814453125,4638817010754.122
eth,2020-09-27,357.4385070800781,4860494187514.852
eth,2020-09-28,355.159423828125,5064024721435.713
eth,2020-09-29,359.75738525390625,4173190430694.0635
eth,2020-09-30,359.9378662109375,4253965484541.3467
eth,2020-10-01,353.2059020996094,5184879650729.652
eth,2020-10-02,346.2389221191406,4921921471411.831
eth,2020-10-03,346.5220947265625,3486070450197.18
eth,2020-10-04,352.5790100097656,3771523221386.633
eth,2020-10-05,353.956787109375,4180055375226.7954
eth,2020-10-06,340.81585693359375,4372938772051.503
eth,2020-10-07,341.80865478515625,4077749243785.741
eth,2020-10-08,350.7661437988281,4721669274095.198
eth,2020-10-09,365.5904846191406,4768580130665.785
eth,2020-10-10,370.96759033203125,5052016313648.821
eth,2020-10-11,375.1420593261719,4720979947245.64
eth,2020-10-12,387.73126220703125,6152308519561.324
eth,2020-10-13,381.1907653808594,5423103753675.41
eth,2020-10-14,379.4840393066406,5281980117734.528
eth,2020-10-15,377.44183349609375,5648108496555.042
eth,2020-10-16,366.22900390625,5372866910052.846
eth,2020-10-17,368.8559265136719,4039383802102.0474
eth,2020-10-18,378.21368408203125,4178165565288.951
eth,2020-10-19,379.93560791015625,4867447052308.202
eth,2020-10-20,369.13690185546875,5072526697458.16
eth,2020-10-21,392.1899719238281,7938444417546.279
eth,2020-10-22,413.7729797363281,6526377689022.119
eth,2020-10-23,409.7666931152344,5841724966564.5205
eth,2020-10-24,412.4576110839844,5032700199027.061
eth,2020-10-25,406.2177734375,4423795830329.612
eth,2020-10-26,393.8883056640625,5969646782140.363
eth,2020-10-27,403.9970397949219,5631894110664.18
eth,2020-10-28,388.6507568359375,5937200408488.747
eth,2020-10-29,386.7301025390625,4996737684724.445
eth,2020-10-30,382.8199768066406,5240061651783.376
eth,2020-10-31,386.59033203125,4359565035161.6025
eth,2020-11-01,396.3581848144531,4151909861360.8267
eth,2020-11-02,383.15673828125,5363264894245.928
eth,2020-11-03,387.6021728515625,4879327922681.713
eth,2020-11-04,402.1419982910156,6082831102529.619
eth,2020-11-05,414.0673522949219,6393494337055.635
eth,2020-11-06,454.71929931640625,7611230598723.072
eth,2020-11-07,435.713134765625,8223340256869.538
eth,2020-11-08,453.5547790527344,5121714549130.276
eth,2020-11-09,444.1630554199219,6086952923475.068
eth,2020-11-10,449.67962646484375,5436798311384.275
eth,2020-11-11,462.9605407714844,6516356421029.41
eth,2020-11-12,461.0052795410156,5936515841251.304
eth,2020-11-13,474.6264343261719,6261037325650.033
eth,2020-11-14,460.14984130859375,4745082622579.498
eth,2020-11-15,447.55908203125,4613715235378.986
eth,2020-11-16,459.9403076171875,5262287189395.26
eth,2020-11-17,480.3600769042969,7009922404064.575
eth,2020-11-18,479.48406982421875,8573270693191.357
eth,2020-11-19,471.63043212890625,5883084627430.7295
eth,2020-11-20,509.74456787109375,9496512394882.5
eth,2020-11-21,549.4866333007812,11405748547706.555
eth,2020-11-22,558.068115234375,12259109968090.1
eth,2020-11-23,608.4540405273438,16593942876953.88
eth,2020-11-24,603.8977661132812,14059801707779.791
eth,2020-11-25,570.6866455078125,11464234622413.701
eth,2020-11-26,518.8011474609375,16136793272959.87
eth,2020-11-27,517.4937133789062,8709991390518.356
eth,2020-11-28,538.2297973632812,7949785345241.845
eth,2020-11-29,575.758056640625,8646456839912.156
eth,2020-11-30,614.842529296875,12467080704660.164
eth,2020-12-01,587.3241577148438,15962862411967.793
eth,2020-12-02,598.3523559570312,10102157621697.951
eth,2020-12-03,616.708740234375,9957497077891.332
eth,2020-12-04,569.3541870117188,9301875270472.723
eth,2020-12-05,596.595458984375,8052851808998.713
